Wall time,Step,Value
1675687106.594694,1,0.8414000272750854
1675687194.8046527,2,0.8913000226020813
1675687283.9032447,3,0.9017999768257141
1675687373.03488,4,0.9114999771118164
1675687462.6261466,5,0.9171000123023987
1675687551.3062053,6,0.9193000197410583
1675687640.9348035,7,0.920799970626831
1675687730.791939,8,0.9247999787330627
1675687821.1109655,9,0.9217000007629395
1675687912.1441774,10,0.9258000254631042
1675688001.565003,11,0.9225000143051147
1675688091.2703195,12,0.9182999730110168
1675688180.3997297,13,0.9240000247955322
1675688270.6525273,14,0.9211000204086304
1675688360.740895,15,0.9150000214576721
1675688450.6721408,16,0.9125999808311462
1675688540.4050357,17,0.9111999869346619
1675688630.214419,18,0.9118000268936157
1675688720.0426195,19,0.9059000015258789
1675688809.6159148,20,0.9027000069618225
1675688899.4850855,21,0.9045000076293945
1675688989.5109773,22,0.8985999822616577
1675689078.8947651,23,0.8921999931335449
1675689168.8516042,24,0.8916000127792358
1675689258.5054324,25,0.8841000199317932
1675689348.4246018,26,0.8859999775886536
1675689437.9581308,27,0.8844000101089478
1675689528.2861679,28,0.8792999982833862
1675689617.2605183,29,0.8779000043869019
1675689707.1670444,30,0.8748999834060669
1675689796.046017,31,0.8676000237464905
1675689886.1175687,32,0.8648999929428101
1675689975.6243365,33,0.8597999811172485
1675690063.5237474,34,0.8515999913215637
1675690152.8585813,35,0.8440999984741211
1675690242.890073,36,0.8501999974250793
1675690332.4789326,37,0.8424000144004822
1675690422.5166564,38,0.8432000279426575
1675690512.1829615,39,0.8317000269889832
1675690601.9937723,40,0.8259999752044678
1675690691.9260201,41,0.8162999749183655
1675690781.3277032,42,0.8166999816894531
1675690870.589346,43,0.8131999969482422
1675690959.8610294,44,0.8068000078201294
1675691048.7897778,45,0.8033000230789185
1675691138.4687018,46,0.7946000099182129
1675691228.3075714,47,0.7961999773979187
1675691318.275795,48,0.7879999876022339
1675691407.757126,49,0.7861999869346619
1675691497.1416667,50,0.7767999768257141
1675691586.5182104,51,0.7736999988555908
1675691675.6703532,52,0.7692000269889832
1675691764.3452673,53,0.7709000110626221
1675691852.8897712,54,0.7566999793052673
1675691942.4303389,55,0.7487000226974487
1675692032.339926,56,0.7436000108718872
1675692121.8468957,57,0.7512999773025513
1675692211.134967,58,0.7340999841690063
1675692301.3890235,59,0.7350000143051147
1675692390.8142266,60,0.7239999771118164
1675692479.9403594,61,0.7267000079154968
1675692569.3748205,62,0.7124999761581421
1675692659.3370416,63,0.7131999731063843
1675692748.4783127,64,0.7092000246047974
1675692837.6323771,65,0.7001000046730042
1675692926.7387297,66,0.6998999714851379
1675693016.2231922,67,0.70169997215271
1675693106.18567,68,0.7013000249862671
1675693196.1856077,69,0.6919999718666077
1675693285.9371748,70,0.6751999855041504
1675693375.5662377,71,0.6741999983787537
1675693465.3078187,72,0.6733999848365784
1675693553.8072758,73,0.669700026512146
1675693643.8320627,74,0.6621999740600586
1675693734.122862,75,0.6578999757766724
1675693824.5292692,76,0.6650999784469604
1675693914.1595368,77,0.6449000239372253
1675694004.0728962,78,0.6420000195503235
1675694092.9152856,79,0.6492000222206116
1675694182.9423225,80,0.6407999992370605
1675694273.0289636,81,0.6424000263214111
1675694362.753642,82,0.6384000182151794
1675694452.9345734,83,0.6283000111579895
1675694542.361466,84,0.6283000111579895
1675694631.6939836,85,0.6234999895095825
1675694721.9308019,86,0.6194999814033508
1675694811.6163578,87,0.6216999888420105
1675694901.9311817,88,0.604200005531311
1675694991.8593998,89,0.6116999983787537
1675695081.175091,90,0.5921000242233276
1675695171.0887685,91,0.6085000038146973
1675695261.0881963,92,0.5954999923706055
1675695351.2537482,93,0.5982000231742859
1675695440.5037785,94,0.5900999903678894
1675695530.5384502,95,0.578499972820282
1675695620.0448716,96,0.5741999745368958
1675695709.7345965,97,0.5807999968528748
1675695800.1095319,98,0.5687999725341797
1675695889.8180237,99,0.579800009727478
1675695979.8663585,100,0.5676000118255615
