Wall time,Step,Value
1675725537.15479,1,0.3140999972820282
1675725687.024153,2,0.4101000130176544
1675725845.6332815,3,0.45179998874664307
1675726008.2135878,4,0.46470001339912415
1675726171.7624636,5,0.4731000065803528
1675726332.8584366,6,0.4731000065803528
1675726498.0246174,7,0.4726000130176544
1675726662.2588928,8,0.453900009393692
1675726824.6048026,9,0.4422999918460846
1675726985.773953,10,0.41200000047683716
1675727147.9871893,11,0.38420000672340393
1675727309.9105067,12,0.35370001196861267
1675727472.8097918,13,0.3343999981880188
1675727632.6586223,14,0.3142000138759613
1675727794.8891785,15,0.2937000095844269
1675727960.943899,16,0.26919999718666077
1675728125.71047,17,0.2526000142097473
1675728283.8168435,18,0.24070000648498535
1675728446.5258749,19,0.23489999771118164
1675728610.7350113,20,0.21690000593662262
1675728772.185209,21,0.20679999887943268
1675728936.5315497,22,0.20080000162124634
1675729098.3534205,23,0.19679999351501465
1675729262.9618633,24,0.18809999525547028
1675729420.5779788,25,0.1860000044107437
1675729584.6828792,26,0.181099995970726
1675729743.8686936,27,0.18000000715255737
1675729907.1435552,28,0.1746000051498413
1675730066.6302044,29,0.1680999994277954
1675730227.993154,30,0.17020000517368317
1675730386.7191038,31,0.16689999401569366
1675730550.7796032,32,0.16580000519752502
1675730709.9265132,33,0.16410000622272491
1675730870.0454502,34,0.16019999980926514
1675731029.1475284,35,0.15399999916553497
1675731190.555439,36,0.15850000083446503
1675731352.23709,37,0.15629999339580536
1675731510.9454527,38,0.15539999306201935
1675731675.323424,39,0.15489999949932098
1675731833.3599348,40,0.1509000062942505
1675731994.9078622,41,0.15479999780654907
1675732155.8567827,42,0.14980000257492065
1675732316.9021368,43,0.15060000121593475
1675732479.7603137,44,0.149399995803833
1675732642.7709167,45,0.14869999885559082
1675732808.8311365,46,0.15070000290870667
1675732971.5656765,47,0.14630000293254852
1675733133.7274585,48,0.14749999344348907
1675733297.1631522,49,0.14219999313354492
1675733461.6011765,50,0.1492999941110611
1675733623.2065277,51,0.148499995470047
1675733786.9242074,52,0.14499999582767487
1675733947.6053789,53,0.1469999998807907
1675734110.8272367,54,0.14560000598430634
1675734273.8206182,55,0.1477999985218048
1675734431.9257112,56,0.14419999718666077
1675734596.0483272,57,0.14339999854564667
1675734760.5016594,58,0.14309999346733093
1675734921.4866016,59,0.1477999985218048
1675735082.8993034,60,0.1446000039577484
1675735244.7764297,61,0.1429000049829483
1675735410.2958708,62,0.147599995136261
1675735570.1788185,63,0.14399999380111694
1675735731.9892292,64,0.14550000429153442
1675735893.8162909,65,0.14180000126361847
1675736056.2864552,66,0.1428000032901764
1675736217.8385777,67,0.14180000126361847
1675736378.455807,68,0.14000000059604645
1675736540.2136347,69,0.1446000039577484
1675736703.3673787,70,0.14300000667572021
1675736866.6714263,71,0.14329999685287476
1675737028.721743,72,0.1453000009059906
1675737190.0921528,73,0.1412999927997589
1675737351.3266134,74,0.1428000032901764
1675737512.9393482,75,0.1428000032901764
1675737680.0676227,76,0.14259999990463257
1675737848.4074903,77,0.14509999752044678
1675738016.5821805,78,0.1453000009059906
1675738183.9694412,79,0.1445000022649765
1675738352.0881987,80,0.14069999754428864
1675738522.2450414,81,0.1412999927997589
1675738690.7942042,82,0.14300000667572021
1675738858.999219,83,0.14239999651908875
1675739027.6622062,84,0.14180000126361847
1675739195.9658947,85,0.14100000262260437
1675739373.4670842,86,0.14229999482631683
1675739545.5790997,87,0.14180000126361847
1675739718.403147,88,0.14090000092983246
1675739891.0307527,89,0.1412000060081482
1675740063.5081007,90,0.14399999380111694
1675740237.0084436,91,0.14079999923706055
1675740410.4751863,92,0.14329999685287476
1675740580.4978282,93,0.1412999927997589
1675740753.247917,94,0.14229999482631683
1675740925.0156026,95,0.14190000295639038
1675741096.8372638,96,0.14090000092983246
1675741268.5866413,97,0.14139999449253082
1675741440.8343647,98,0.14190000295639038
1675741612.256075,99,0.14190000295639038
1675741782.927836,100,0.1445000022649765
