Wall time,Step,Value
1675739404.5630133,1,0.0023818975314497948
1675739515.547022,2,0.10758237540721893
1675739635.0756986,3,0.22667725384235382
1675739761.5150497,4,0.31718936562538147
1675739887.434322,5,0.42794761061668396
1675740018.641486,6,0.46883684396743774
1675740146.5512204,7,0.509329080581665
1675740280.7048113,8,0.5605399012565613
1675740410.4678423,9,0.5660976767539978
1675740545.8163238,10,0.566891610622406
1675740675.3657966,11,0.5819769501686096
1675740808.985243,12,0.5776101350784302
1675740941.0043373,13,0.5815799832344055
1675741070.9867346,14,0.5815799832344055
1675741205.275297,15,0.5752282738685608
1675741335.7559347,16,0.5641127228736877
1675741472.1975362,17,0.5593489408493042
1675741603.107331,18,0.5498213768005371
1675741740.2196598,19,0.5573640465736389
1675741863.661776,20,0.5343390107154846
1675741987.357665,21,0.530369222164154
1675742110.6606274,22,0.5263993740081787
1675742233.12268,23,0.5228264927864075
1675742367.0495844,24,0.5256053805351257
1675742508.5516047,25,0.5105200409889221
1675742648.9921236,26,0.49146485328674316
1675742783.8702407,27,0.48551011085510254
1675742924.0787845,28,0.4585152864456177
1675743065.475647,29,0.48273125290870667
1675743207.309035,30,0.4589122533798218
1675743349.5784798,31,0.46843984723091125
1675743481.1479332,32,0.4398570954799652
1675743599.6761706,33,0.43787217140197754
1675743724.1810749,34,0.43549028038978577
1675743865.5841599,35,0.44581183791160583
1675744007.8263824,36,0.4311234652996063
1675744150.5693316,37,0.4255656898021698
1675744293.366695,38,0.42715364694595337
1675744422.8416557,39,0.40690749883651733
1675744541.3859913,40,0.41325923800468445
1675744669.3639154,41,0.4073044955730438
1675744812.3256726,42,0.4108773469924927
1675744956.6516275,43,0.3949980139732361
1675745101.3155715,44,0.4029376804828644
1675745246.6805606,45,0.3926161229610443
1675745373.8860052,46,0.3922191262245178
1675745494.2699049,47,0.38944026827812195
1675745625.5059576,48,0.360460489988327
1675745768.9635477,49,0.3763398230075836
1675745914.018254,50,0.3680031895637512
1675746058.9082701,51,0.3457721173763275
1675746204.1973505,52,0.3481540381908417
1675746330.4479384,53,0.3449781537055969
1675746449.7706327,54,0.3473600745201111
1675746579.5181012,55,0.3445811867713928
1675746723.0294695,56,0.32671695947647095
1675746867.1106057,57,0.34140533208847046
1675747011.5117497,58,0.3207622170448303
1675747155.9434555,59,0.3322747051715851
1675747280.8028126,60,0.3223501443862915
1675747401.5996919,61,0.3159984052181244
1675747535.9774084,62,0.298531174659729
1675747681.6571593,63,0.28026995062828064
1675747826.2940729,64,0.31004366278648376
1675747971.114946,65,0.2973402142524719
1675748113.581377,66,0.28701865673065186
1675748234.7323737,67,0.26915442943573
1675748355.0682712,68,0.3072647750377655
1675748493.2769074,69,0.2850337326526642
1675748638.6381955,70,0.2973402142524719
1675748784.0280352,71,0.24890829622745514
1675748927.955273,72,0.2751091718673706
1675749067.560741,73,0.27907899022102356
1675749187.138162,74,0.27868202328681946
1675749306.3473384,75,0.26439061760902405
1675749445.5368078,76,0.2671695053577423
1675749589.9086134,77,0.2504962384700775
1675749732.8650372,78,0.2679634690284729
1675749875.728247,79,0.2528781294822693
1675750012.4634714,80,0.24255657196044922
1675750130.6326373,81,0.24890829622745514
1675750252.6279516,82,0.23938070237636566
1675750390.8582687,83,0.24771735072135925
1675750534.9974415,84,0.23977768421173096
1675750680.3087938,85,0.24732036888599396
1675750827.2470984,86,0.23938070237636566
1675750962.510464,87,0.23223501443862915
1675751084.3875551,88,0.22508932650089264
1675751210.7595325,89,0.2278681993484497
1675751355.0874848,90,0.228265181183815
1675751502.3554087,91,0.21794362366199493
1675751647.9525669,92,0.21000397205352783
1675751794.2627134,93,0.22628027200698853
1675751924.7244196,94,0.2127828449010849
1675752045.710012,95,0.2123858630657196
1675752171.1963317,96,0.21119491755962372
1675752305.8260105,97,0.21834060549736023
1675752444.8234642,98,0.20881302654743195
1675752583.285519,99,0.2044462114572525
1675752721.348859,100,0.22270742058753967
